channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,window_start,window_stop,unit_id,U_bucket,M_bucket
0,0.3100028094354783,0.16572859312177485,0.2667363713864426,0.375,0.7435055497826937,1.0007172616596567,0.00010246595123314682,0.24748925798123192,0.3728693385779756,ExchangeRate,raw,0,96,raw:0:0,low,mid
1,0.855776608958093,0.2107044184149479,0.03982925752266524,0.25,0.7726967287927765,1.0007172616596567,0.00010246595123314682,0.36877009496523544,0.34093306491466996,ExchangeRate,raw,0,96,raw:0:1,mid,low
2,0.7695376556730614,0.09619663475056899,0.09454227832144578,0.125,0.7067656200404064,1.0007172616596567,0.00010246595123314682,0.32009218958169205,0.2772893619972132,ExchangeRate,raw,0,96,raw:0:2,low,low
3,0.6053621319659452,0.07335623335998265,0.2771439590783718,0.0,0.8084741190335776,1.0007172616596567,0.00010246595123314682,0.3186207748014332,0.26952552832827026,ExchangeRate,raw,0,96,raw:0:3,low,low
4,0.0,0.3138085754170713,0.0,0.375,0.8789523867650205,1.0007172616596567,0.00010246595123314682,0.1046028584723571,0.4180182842387512,ExchangeRate,raw,0,96,raw:0:4,low,mid
5,0.9835852633281406,0.09640923706096863,0.0222318903641598,0.25,0.8608738235460642,1.0007172616596567,0.00010246595123314682,0.36740879691775635,0.3703254298324325,ExchangeRate,raw,0,96,raw:0:5,mid,mid
6,0.7621603267320144,0.16476430128410013,0.3204571641373694,0.125,0.8567603179488679,1.0007172616596567,0.00010246595123314682,0.415793930717828,0.32728759463336704,ExchangeRate,raw,0,96,raw:0:6,mid,low
7,0.7870708492559711,0.22906947200725702,0.24258840317150782,0.375,0.9233906359129557,1.0007172616596567,0.00010246595123314682,0.4195762414782453,0.4328310339547296,ExchangeRate,raw,0,96,raw:0:7,mid,mid
0,0.46878527165524964,0.12487793172490758,0.24202911747095773,0.375,0.8848093916323866,1.0003207546542479,4.5822093398519404e-05,0.27856410695037165,0.4199517379085951,ExchangeRate,raw,24,120,raw:24:0,low,mid
1,0.7507500035555803,0.15076838663177045,0.47144973413855035,0.125,0.48387659326912846,1.0003207546542479,4.5822093398519404e-05,0.45765604144196703,0.20297413845417567,ExchangeRate,raw,24,120,raw:24:1,high,low
2,0.6131182629667465,0.06285501693401423,0.1152219832425647,0.125,0.5275550581653559,1.0003207546542479,4.5822093398519404e-05,0.26373175438110846,0.21753362675291812,ExchangeRate,raw,24,120,raw:24:2,low,low
3,0.8766184948640552,0.05763097172765706,0.1946442850581734,0.125,0.6421020326544823,1.0003207546542479,4.5822093398519404e-05,0.37629791721662853,0.25571595158262694,ExchangeRate,raw,24,120,raw:24:3,mid,low
4,0.0,0.14337805770448542,0.0,1.0,0.8588980338896698,1.0003207546542479,4.5822093398519404e-05,0.04779268590149514,0.6196479519943561,ExchangeRate,raw,24,120,raw:24:4,low,high
5,0.5614126673416222,0.06674110780068508,0.02686879923593152,0.0,0.3357511178813357,1.0003207546542479,4.5822093398519404e-05,0.21834085812607962,0.11193231332491142,ExchangeRate,raw,24,120,raw:24:5,low,low
6,0.7113927241806433,0.028480695316214586,0.35104077032017084,0.0,0.4153620788517241,1.0003207546542479,4.5822093398519404e-05,0.3636380632723429,0.13846930031504087,ExchangeRate,raw,24,120,raw:24:6,mid,low
7,0.7655898041754483,0.1980898209662435,0.0906112703923449,0.25,0.7769777244520538,1.0003207546542479,4.5822093398519404e-05,0.35143029851134555,0.34234118218181747,ExchangeRate,raw,24,120,raw:24:7,mid,low
0,0.7709765199837282,0.15129455054759156,0.22786025159076487,0.25,0.9171731728046356,1.0001807715382418,2.5824505426223347e-05,0.3833771073740282,0.38906633243668726,ExchangeRate,raw,48,144,raw:48:0,mid,mid
1,0.9581754132765117,0.07520501086254142,0.002529451808067265,0.0,0.6129831841677105,1.0001807715382418,2.5824505426223347e-05,0.3453032919823735,0.20433633622437888,ExchangeRate,raw,48,144,raw:48:1,mid,low
2,0.46012474302867157,0.16931489684316334,0.3879660197186017,0.0,0.7994647762207776,1.0001807715382418,2.5824505426223347e-05,0.3391352198634789,0.2664968669087346,ExchangeRate,raw,48,144,raw:48:2,low,low
3,0.9090172355644647,0.20565819565579946,0.022119118771131898,0.0,0.7715437279095333,1.0001807715382418,2.5824505426223347e-05,0.3789315166637986,0.2571898508049865,ExchangeRate,raw,48,144,raw:48:3,mid,low
4,0.0,0.13909626916662027,0.0,1.0,0.8392278742056825,1.0001807715382418,2.5824505426223347e-05,0.04636542305554009,0.6130845662370362,ExchangeRate,raw,48,144,raw:48:4,low,high
5,0.8690499153422018,0.040420573818062876,0.07263309043671812,0.125,0.6898251893036563,1.0001807715382418,2.5824505426223347e-05,0.3273678598656609,0.2716170046030275,ExchangeRate,raw,48,144,raw:48:5,low,low
6,0.9617261715867794,0.0993306189968541,0.03078075491610467,0.25,0.8211497225923932,1.0001807715382418,2.5824505426223347e-05,0.36394584849991274,0.35705851569927316,ExchangeRate,raw,48,144,raw:48:6,mid,low
7,0.6593802021977608,0.15471383630179114,0.41143113798971587,0.0,0.4568547458446023,1.0001807715382418,2.5824505426223347e-05,0.40850839216308926,0.1522935234500095,ExchangeRate,raw,48,144,raw:48:7,mid,low
0,0.8077437038401805,0.2068341583834436,0.04674067763390477,0.25,0.5873817598660813,1.000399200755339,5.702867925268153e-05,0.3537728466191763,0.2791462628484447,ExchangeRate,raw,72,168,raw:72:0,mid,low
1,0.9463847818467892,0.1786641138571584,0.13289958926020215,0.125,0.5442752978884527,1.000399200755339,5.702867925268153e-05,0.4193161616547165,0.2231107755225685,ExchangeRate,raw,72,168,raw:72:1,mid,low
